Id,Tweet,State,Sentiment_Analysis_1,Polarity,Parties,Predicted_Label
#55YearsVs55Months,yearsvsmonths it was heartening for people when gdp improved inflation came down the fiscal deficit was brought down gaurav bhatia national spokesperson bjp amp advocate sc,Maharashtra,0.1027,-0.1556,Other,manipulated
#Congress,in congress planned to get mirage aircraft but reduced the deal to as getting jets will anger russia rafaledeal,Delhi,-0.7227,-0.7,Congress,manipulated
,we had earlier heard of family pack mobile recharge plan family pack ice cream now it seems there is family pack for bail too those who lorded over the nation have to give account of their loot as india has changed today ji southindiafornamo,Delhi,0,0,Other,manipulated
#Congress,rahul gandhis reaction when someone tries to explain him rafale deal,Delhi,0,-0.1,Congress,authentic
#Demonetisation,all media houses whose hawala funding were adversely affected by the demonetisation will remain hostile to till election results hoping their illegal funding resumes under mahathugbandhan after modis return in may their attitudes will change,Karnataka,-0.7003,-0.5,BJP,manipulated
#BJP,modis story is that of an ambitious man in ruthless pursuit of power a la aurangzeb who imprisonedkilled father brother modi is estranged from his brother wife mother is a prop replaced keshubhai in sickness without winning an election he is pointing fingers,Delhi,0.0834,-0.0833,BJP,manipulated
#BJP,namo amp south indian sateskerala bjp is zerotn bjp could not even beat notaap bjp is rejectedts last election threw bjp outkarnataka operation lotus fails consistently amp bjp it cell morons trend gobackmodigobacksadistmodi,Karnataka,-0.6249,-0.2625,BJP,manipulated
#BJP,yashwant sinha claims economic data being manipulated by bjp government,Delhi,-0.3818,0.2,Other,authentic
#BJP,modi in rally and arun jaitley on twitter khatarnak comboboth are masters of bulldozing any propaganda in least possible words,Uttaranchal,-0.25,-0.1333,BJP,manipulated
#NationWithNaMo,i invite you to join nationwithnamo india largest volunteer network of professionals who will campaign for shri narendra modi in join using my referral link and spread the wordjai hind,Maharashtra,0.6124,0,BJP,authentic
#BJP,every patriot indian is stand behind the arnav goswamiab to sare parde hatenge sare deshdrohi sharm se jhukenge indian india urbannaxals karnatakawelcomesmodi elections yearsvsmonths rahulliecaught rahulkapurakhandhanchor bjp,Delhi,0,-0.4,BJP,manipulated
,i think they have out modis handshaking pic just to tickle hindi haters,Karnataka,-0.4939,0,BJP,authentic
#BJP,you are senior in spreading lies making money pm narendra modi mocks chandrababu naidu,Delhi,-0.7003,0,BJP,authentic
#BJP,rajdeep sar desai takes a hair pin bend not just a u turn what really happening that he is all praise for modi suddenly cc to,Andhra Pradesh,0.5574,0.1,BJP,authentic
#BJP,if a responsible minister of modi government can do so even lord ram will not save them from huge defeat in aprilmy elections it mean he has submitted like this jumala budget,Maharashtra,0.121,0.0958,BJP,authentic
#BJP,from mocking bjp with why is govt not acting to now threatening babus who are acting against their misdeeds corruptcongis,Karnataka,-0.7269,0,BJP,authentic
#TNWelcomesModiAgain,tnwelcomesmodiagaingobackmodi i do not know politics but i know counting who is today winnerrt gobackmodilike tnwelcomesmodi,Tamil Nadu,0,0,BJP,authentic
#BJP,they have sensed very well that modi ji is coming again in in a big way now trying to change their track to get themselves accommodated,Bihar,0.3384,0.1,BJP,authentic
#AIMM,aimm chief in the program of ndtv said in our people that two big parties of the country congress and bjp are fighting only on who is the bigger hindu among them the fight has not ceased to be implemented right in the country in the constitution,Andhra Pradesh,-0.34,0.0714,BJP,manipulated
#BSP,everyone knows who leads lsp and for whomonly bsp pretends to be unknown of the fact that lsp is led by a bjp mpis aware of this fact this is suicidal for bsp not only in haryana but it would also have ripple effects in other parts of the country,Delhi,-0.4497,0.0062,BJP,manipulated
#BJP,congress protest against modis visit modi go back slogan,Karnataka,-0.25,0,BJP,authentic
#BJP,modi came in the night he dared not during daylightthis was not cover by the media,Maharashtra,0,0,BJP,authentic
#Congress,the day congress is gandhu mukt i well vote for them i promise never will i vote for them as long as the fam is there,Maharashtra,0.5267,-0.05,Congress,manipulated
#BJP,over decades politicisation of kumbh at prayagraj is near complete millions of indians trek to the ganges and modi chases their votes,Delhi,0,0.1,BJP,authentic
#BJP,only bjp,Uttar Pradesh,0,0,BJP,manipulated
#Twitter,the war between devotees and twitter has risenindeed twitter has blocked the accounts of lakhs of deceased devotees due to the gangrapeby this bjp mp mp who is the secretary of science and technology committee sent summons to twitters,Maharashtra,-0.6124,-0.125,BJP,manipulated
#Congress,yes only ghotalas lies of congress party on boforce g augusta and jijaji,Maharashtra,0.3818,0,BJP,manipulated
#BJP,chandrababu naidu hits back says modi forcing him to indulge in personal attacksvia dailyhuntdynasty dynasties not a personalis tdp your compamy or political partyfather son grandson,Maharashtra,0,0,BJP,manipulated
,yes it is a trailor of electionmodi fighting election with mahaloot bandhan what a performance,Uttar Pradesh,0.0516,0,BJP,authentic
#BJP,welcome prime minister narendra modi you filtered all corrupted parties in one side public in tamilnadu cannot praise bjp or modi because all are related to some parties and friends who are corrupted but on election day bjp sure wins,Tamil Nadu,0.9151,0.32,BJP,authentic
#RahulKaJijaChorHai,ji also saying rahulkajijachorhai,Delhi,0,0,Congress,authentic
#TNWelcomesModi,good nyt let us take a rest for now to fight back again tnwelcomesmodi,Tamil Nadu,0.0772,0.35,BJP,authentic
#RahulRemoteCharge,rahulremotecharge yearsvsmonths kapil sibal starting from corrupted castegoes on endlessly it is congress for you hubli hubbali modifiedcities rahulkajijachorhai,Andhra Pradesh,0,-0.0625,Congress,manipulated
#Congress,but only people voted they are all traditional congress supporter but loses enthusim because polling station is km away from them and due to back to back elections thank you,Rajasthan,0.4497,-0.0708,Congress,manipulated
,rss was not part of indias freedom struggle rss was with britishers when freedom fight was going on now today you will come amp teach me nationalism aimim president barrister asaduddin owaisi,Andhra Pradesh,0.6705,0,BJP,authentic
#TNWelcomesModi,welcome sir haters also backing you by saying go back modi tamil nadu welcomes you tnwelcomesmodi,Tamil Nadu,0.3818,0.4,BJP,authentic
#BJP,both qualifies to be in bjp it cell attention,Jammu & Kashmir,0,0,BJP,authentic
#BJP,this is why i dont like as a party bjp is herd of brainless people a normal video is fast forwarded and then claimed as bullet train stop fooling around you scum bags and do some real work dont tell me this guy is cabinet minister,Delhi,-0.8057,0.0625,BJP,authentic
#Congress,instead of outraging over piyush goyals tweet congress it cell should better put the same energy on recent deaths in odd days due to swine flu,Gujarat,-0.4404,0.0417,BJP,manipulated
#BJP,modi be like,Jammu & Kashmir,0.3612,0,BJP,authentic
#BJP,bjp without bsy is scary for karnatakaeventually all control goes to nagapur and from cm to munciplaty president will be decided by rsswe shouldnt get wonder when our own state bjp mla start addressing is constituency farmer in hindi just to please their delhi masters,Karnataka,0.6031,0.05,BJP,manipulated
#hubballi,plus modi lovers in hubballi police force for security slaps on face of congress voices chorus modi modi modi merepyareprimeminister modifiedcities yearsvsmonths abkibaarpaar modi sarkar,Delhi,0.7003,0,BJP,authentic
#BJP,modi chandrababu naidu is a betrayer who backstabbed his fatherinlaw ntrbhakts haha maza aa gyakya taunt mara hai modi di nenaidu modi does not have any answer why he abandoned his wifebhakts personal attack hamera bhagwan modi ji ka apman mafi mangni hogi,Karnataka,-0.4767,0.1,BJP,authentic
#BJP,modi call centre in girinagar its a novel idea you can ask any question on modi and you get the answer,Karnataka,0.3182,0,BJP,authentic
#BJP,kalikashimla toy train was created by modi govt or snow fall was created by modi govt,Maharashtra,0.4588,0,BJP,authentic
#RahulKaJijaChorHai,rahulkajijachorhaisurprised this is qualifications of our so called young leader which he is not sopublished in times magazinenarendramodi rahulremotechargerahulgandhi rahulliecaught india loksabhaelection loksabha,Uttaranchal,0,0.1,BJP,authentic
#BJP,modi govt waived anticorruption clauses in rafale deal after it was approved by important story by,Delhi,0.5574,0.4,BJP,authentic
#BJP,pm modis meeting in tnlast pic bhopal rally of naamdaar liquor cartons ready for distribution,Andhra Pradesh,0.3612,0.2,BJP,authentic
#BJP,for those who read asterix you would recall the tiny gaulish village that stood against the whole roman empirethat is uswe vs congress eco systemindia vs the international mafiaasterix is pm modi obelix his team but the magic potion is us our votes it has to be,West Bengal,0,0.175,BJP,authentic
#AAP,res sir wellcome yogiji to odisha plz have a look on me i am a egg seller ailing daugh kya ap mujhse mil sakte hei i will wait for u u r the best cm dekhti hun aap india ke ish garib bachi ko kaise help karenge proud of u god bless u jai hind,Orissa,0.9349,0.9,BJP,authentic
#BJP,this is deeply disturbing the destruction of the countrys irreplaceable natural heritage to further favour a particular favourite of the modi government,Karnataka,-0.4865,-0.0583,BJP,manipulated
#BJP,as an indian we want to see bjp win,Karnataka,0.6249,0.8,BJP,authentic
#BJP,modi amp parrikar also did away with the standard anticorruption clauses in the rafale contract fresh expose after pmo removed sovereign guarantee they also did away with the requirement of an escrow account everything to facilitate the loot,Delhi,0.4019,0.15,BJP,authentic
#BJP,aquatic life in ganga to blossom once again thanks to the cleaning measures of the modi government comeagainmodijiteammodi,Karnataka,0.4404,0.2,BJP,authentic
#BJP,modi was elected pm on an anticorruption plank first action remove the anti corruption clause in billion dollar deal,Delhi,-0.3182,0.175,BJP,authentic
#BJP,pm ji inaugurated indias first multimodal terminal on inland waterways in varanasi built in his tenureteammodicomeagainmodiji,Karnataka,0,0.25,BJP,authentic
#BJP,absolutely outrageous modi seems to have only two interests to protect gautam adani amp anil ambani,Delhi,0.079,-0.5,BJP,manipulated
#Congress,anticipating cag clean chit to govt on rafale deal congress party now points it gun at the cag,Delhi,0.4588,0.3667,BJP,authentic
,with billion fdi in india pips china for the first time in years result of steps taken to make ease of business better by jis govtteammodicomeagainmodiji,Karnataka,0.6597,0.375,BJP,authentic
#BJP,blaming congress for ap bifurcation andhra people did it before yrs and gave them huge defeat now its bjp turn to face much more defeat for cheating us apdemandsjustice cbnarmysrisailam,Andhra Pradesh,-0.8948,0.45,Other,authentic
#BJP,priyanka in up cong campaign startsquestion is she capable of stealing modi voters answer not likelyquestion can she steal gathbandan voteranswer very likelybjp should be pleased,Haryana,-0.34,0.3,BJP,authentic
